timestamp,latency_ms
2025-10-26T19:16:57.915296,7.21
2025-10-26T19:16:58.253871,10.29
2025-10-26T19:16:58.596074,17.82
2025-10-26T19:16:58.931649,12.34
2025-10-26T19:16:59.266456,9.04
2025-10-26T19:16:59.603510,7.90
2025-10-26T19:16:59.942811,8.87
2025-10-26T19:17:00.300150,26.91
2025-10-26T19:17:00.617765,6.86
2025-10-26T19:17:00.455329,12.21
2025-10-26T19:17:00.796486,15.30
2025-10-26T19:17:01.133915,15.02
2025-10-26T19:17:00.965396,14.15
2025-10-26T19:17:01.299337,12.95
2025-10-26T19:17:01.636968,12.33
2025-10-26T19:17:01.470433,14.75
2025-10-26T19:17:01.801952,10.89
2025-10-26T19:17:02.137503,10.47
2025-10-26T19:17:01.974323,10.67
2025-10-26T19:17:02.310419,8.31
2025-10-26T19:17:02.647279,10.96
2025-10-26T19:17:02.478843,10.09
2025-10-26T19:17:02.815941,8.79
2025-10-26T19:17:03.153748,9.82
2025-10-26T19:17:02.993180,15.80
2025-10-26T19:17:03.337849,20.16
2025-10-26T19:17:03.674528,19.84
2025-10-26T19:17:03.492019,12.17
2025-10-26T19:17:03.825432,7.39
2025-10-26T19:17:04.167784,11.64
2025-10-26T19:17:04.007774,16.69
2025-10-26T19:17:04.343318,12.73
2025-10-26T19:17:04.681131,12.41
2025-10-26T19:17:04.511902,15.66
2025-10-26T19:17:04.840320,8.30
2025-10-26T19:17:05.181597,11.87
2025-10-26T19:17:05.019840,10.66
2025-10-26T19:17:05.355186,11.16
2025-10-26T19:17:05.693688,11.72
2025-10-26T19:17:05.511110,6.11
2025-10-26T19:17:05.855145,11.92
2025-10-26T19:17:06.191619,10.48
2025-10-26T19:17:06.030325,10.25
2025-10-26T19:17:06.368479,11.50
2025-10-26T19:17:06.707809,12.64
2025-10-26T19:17:06.535892,15.14
2025-10-26T19:17:06.870070,12.89
2025-10-26T19:17:07.209541,13.41
2025-10-26T19:17:07.043571,8.88
2025-10-26T19:17:07.380638,12.32
2025-10-26T19:17:07.721191,14.99
2025-10-26T19:17:07.543668,9.23
2025-10-26T19:17:07.883548,10.82
2025-10-26T19:17:08.224628,13.38
2025-10-26T19:17:08.053734,8.39
2025-10-26T19:17:08.392935,9.39
2025-10-26T19:17:08.728349,6.38
2025-10-26T19:17:08.561271,10.10
2025-10-26T19:17:08.899642,11.34
2025-10-26T19:17:09.229329,6.56
2025-10-26T19:17:09.072226,11.55
2025-10-26T19:17:09.408852,11.13
2025-10-26T19:17:09.740710,7.22
2025-10-26T19:17:09.577631,14.53
2025-10-26T19:17:09.911451,10.44
2025-10-26T19:17:10.246612,7.45
2025-10-26T19:17:10.089728,15.74
2025-10-26T19:17:10.417763,9.85
2025-10-26T19:17:10.755829,9.37
2025-10-26T19:17:10.593422,13.90
2025-10-26T19:17:10.929876,15.37
2025-10-26T19:17:11.261927,8.84
2025-10-26T19:17:11.094164,9.97
2025-10-26T19:17:11.432883,12.79
2025-10-26T19:17:11.766437,9.21
2025-10-26T19:17:11.608097,14.65
2025-10-26T19:17:11.940159,8.96
2025-10-26T19:17:12.278788,10.06
2025-10-26T19:17:12.108188,13.59
2025-10-26T19:17:12.439963,7.16
2025-10-26T19:17:12.781445,11.70
2025-10-26T19:17:12.617674,14.02
2025-10-26T19:17:12.950476,8.63
2025-10-26T19:17:13.286346,9.51
2025-10-26T19:17:13.120615,9.63
