timestamp,latency_ms
2025-10-26T19:16:57.240630,10.60
2025-10-26T19:16:57.577562,9.08
2025-10-26T19:16:57.922518,14.16
2025-10-26T19:16:58.254471,10.80
2025-10-26T19:16:58.593336,14.59
2025-10-26T19:16:58.929487,9.77
2025-10-26T19:16:59.279764,22.24
2025-10-26T19:16:59.607470,11.07
2025-10-26T19:16:59.942197,8.09
2025-10-26T19:17:00.292850,19.02
2025-10-26T19:17:00.623292,12.14
2025-10-26T19:17:00.461813,18.42
2025-10-26T19:17:00.799968,18.32
2025-10-26T19:17:01.128827,9.57
2025-10-26T19:17:00.967929,16.38
2025-10-26T19:17:01.298992,12.47
2025-10-26T19:17:01.638840,13.85
2025-10-26T19:17:01.470000,14.02
2025-10-26T19:17:01.804192,12.80
2025-10-26T19:17:02.145547,18.06
2025-10-26T19:17:01.972004,8.03
2025-10-26T19:17:02.316132,13.60
2025-10-26T19:17:02.654983,18.19
2025-10-26T19:17:02.478606,9.50
2025-10-26T19:17:02.821171,13.65
2025-10-26T19:17:03.159915,15.87
2025-10-26T19:17:02.991911,14.25
2025-10-26T19:17:03.360548,39.79
2025-10-26T19:17:03.691075,35.90
2025-10-26T19:17:03.490482,10.54
2025-10-26T19:17:03.840959,22.51
2025-10-26T19:17:04.208111,51.88
2025-10-26T19:17:04.007457,16.23
2025-10-26T19:17:04.357861,26.82
2025-10-26T19:17:04.707853,38.67
2025-10-26T19:17:04.511802,15.25
2025-10-26T19:17:04.857775,25.41
2025-10-26T19:17:05.208400,38.14
2025-10-26T19:17:05.025174,15.85
2025-10-26T19:17:05.354244,9.69
2025-10-26T19:17:05.699760,17.71
2025-10-26T19:17:05.512293,7.23
2025-10-26T19:17:05.854911,11.14
2025-10-26T19:17:06.191847,10.63
2025-10-26T19:17:06.029591,9.46
2025-10-26T19:17:06.368176,11.13
2025-10-26T19:17:06.714558,19.00
2025-10-26T19:17:06.535098,14.10
2025-10-26T19:17:06.869933,12.30
2025-10-26T19:17:07.209420,12.90
2025-10-26T19:17:07.042486,7.48
2025-10-26T19:17:07.390400,21.81
2025-10-26T19:17:07.725380,19.03
2025-10-26T19:17:07.554397,19.81
2025-10-26T19:17:07.891499,18.43
2025-10-26T19:17:08.224379,12.73
2025-10-26T19:17:08.059687,14.22
2025-10-26T19:17:08.390860,7.11
2025-10-26T19:17:08.740789,18.60
2025-10-26T19:17:08.574816,23.25
2025-10-26T19:17:08.907915,19.41
2025-10-26T19:17:09.239353,16.50
2025-10-26T19:17:09.090179,29.43
2025-10-26T19:17:09.407418,9.49
2025-10-26T19:17:09.748300,14.72
2025-10-26T19:17:09.578964,15.49
2025-10-26T19:17:09.917689,16.59
2025-10-26T19:17:10.256711,17.45
2025-10-26T19:17:10.087547,13.24
2025-10-26T19:17:10.416177,8.04
2025-10-26T19:17:10.764544,17.85
2025-10-26T19:17:10.596788,16.90
2025-10-26T19:17:10.923862,9.02
2025-10-26T19:17:11.265488,12.31
2025-10-26T19:17:11.101731,17.20
2025-10-26T19:17:11.428057,7.77
2025-10-26T19:17:11.770949,13.10
2025-10-26T19:17:11.613921,19.97
2025-10-26T19:17:11.941498,10.11
2025-10-26T19:17:12.278508,9.48
2025-10-26T19:17:12.107351,12.63
2025-10-26T19:17:12.457423,24.40
2025-10-26T19:17:12.790170,19.88
2025-10-26T19:17:12.623871,20.11
2025-10-26T19:17:12.956616,14.56
2025-10-26T19:17:13.290630,13.53
2025-10-26T19:17:13.124437,13.14
2025-10-26T19:17:13.474921,29.60
2025-10-26T19:17:13.790053,9.29
2025-10-26T19:17:13.640985,27.15
2025-10-26T19:17:13.990192,42.28
2025-10-26T19:17:14.292583,6.94
2025-10-26T19:17:14.139964,20.49
2025-10-26T19:17:14.465758,7.71
2025-10-26T19:17:14.801869,6.78
2025-10-26T19:17:14.636969,13.28
2025-10-26T19:17:14.977285,16.38
2025-10-26T19:17:15.310098,11.62
2025-10-26T19:17:15.142796,11.12
2025-10-26T19:17:15.506983,38.19
2025-10-26T19:17:15.824707,17.42
2025-10-26T19:17:15.657636,20.16
2025-10-26T19:17:16.006943,31.36
2025-10-26T19:17:16.333258,19.53
